Day_month,Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
01-26,2025-01-26,272.8921541078396,207.0,1500.0,0.0049801526717557,1098.0,110.655,19006.66184666012,2283.0,0.0,0.0,3110.0,1950.0,240.0
01-27,2025-01-27,319.9481823492105,223.0,1520.0,0.0049603053435114,1098.0,109.75,19006.66184666012,2225.0,0.0,0.0,3160.0,2030.0,248.0
01-28,2025-01-28,256.75,211.0,1520.0,0.0049404580152671,1098.0,108.9,19006.66184666012,2208.0,0.0,0.0,3170.0,2080.0,253.0
01-29,2025-01-29,339.5,222.0,1500.0,0.0049206106870228,1098.0,108.2,19006.66184666012,1063.0,0.0,0.0,3080.0,2140.0,259.0
01-30,2025-01-30,607.2280433980399,209.0,1080.0,0.0049007633587785,1098.0,108.375,19006.66184666012,188.0,0.0,0.0,2210.0,1780.0,223.0
01-31,2025-01-31,636.5,206.0,716.0,0.0048809160305343,2123.0,108.56,19006.66184666012,744.0,0.0,0.0,1200.0,1010.0,143.0
02-01,2025-02-01,694.3643345884698,202.0,572.0,0.00486106870229,2123.0,108.815,19006.66184666012,37.0,0.0,0.0,930.0,683.0,106.0
02-02,2025-02-02,382.8803969073252,197.0,586.0,0.0048412213740457,2123.0,109.115,19006.66184666012,20.0,0.0,0.0,775.0,616.0,97.0
02-03,2025-02-03,264.7709147280579,186.0,597.0,0.0048213740458014,2123.0,109.28,19006.66184666012,56.0,0.0,0.0,702.0,433.0,75.0
02-04,2025-02-04,331.25,187.0,590.0,0.0048015267175572,2123.0,109.37,19006.66184666012,75.0,0.0,0.0,665.0,281.0,55.0
02-05,2025-02-05,639.25,178.0,635.0,0.0048015267175572,2123.0,109.31,19006.66184666012,1845.0,0.0,0.0,716.0,277.0,55.0
02-06,2025-02-06,449.3525359134532,176.0,1090.0,0.0048015267175572,2123.0,108.44,19006.66184666012,2280.0,0.0,0.0,1990.0,924.0,133.0
02-07,2025-02-07,482.413599707595,174.0,1460.0,0.0048015267175572,2123.0,107.57,19006.66184666012,2278.0,0.0,0.0,2920.0,1740.0,219.0
02-08,2025-02-08,104.13599558771104,172.0,1530.0,0.0048015267175572,2123.0,106.76,19006.66184666012,2075.0,0.0,0.0,3130.0,2020.0,247.0
02-09,2025-02-09,180.8600762000335,170.0,1530.0,0.0048015267175572,2123.0,105.825,19006.66184666012,2113.0,0.0,0.0,3110.0,2070.0,252.0
02-10,2025-02-10,416.6625636954254,154.0,1520.0,0.0048015267175572,2123.0,104.925,19006.66184666012,1949.0,0.0,0.0,3050.0,2020.0,247.0
02-11,2025-02-11,56.03077724511011,125.0,1500.0,0.0048015267175572,1587.0,104.175,19006.66184666012,1773.0,0.0,0.0,2970.0,2030.0,248.0
02-12,2025-02-12,247.80652203467088,121.0,1490.0,0.0048015267175572,1587.0,103.295,19006.66184666012,1885.0,0.0,0.0,2870.0,1990.0,244.0
02-13,2025-02-13,644.9698726374621,140.0,1500.0,0.0048015267175572,1587.0,102.51,19006.66184666012,1945.0,0.0,0.0,2870.0,1920.0,237.0
02-14,2025-02-14,755.0555058030615,168.0,1480.0,0.0048015267175572,1587.0,101.845,19006.66184666012,1174.0,0.0,0.0,2840.0,1900.0,235.0
02-15,2025-02-15,504.25,160.0,1170.0,0.0048015267175572,1587.0,101.66,19006.66184666012,853.0,0.0,0.0,2390.0,1640.0,209.0
02-16,2025-02-16,935.2203509549475,162.0,879.0,0.0048015267175572,1587.0,101.725,19006.66184666012,210.0,0.0,0.0,1720.0,1270.0,170.0
02-17,2025-02-17,1400.900563595134,159.0,668.0,0.0048015267175572,1587.0,102.045,19006.66184666012,304.0,0.0,0.0,993.0,725.0,111.0
02-18,2025-02-18,1012.1192800359378,158.0,676.0,0.0048015267175572,1587.0,102.6,19006.66184666012,65.0,0.0,0.0,826.0,443.0,77.0
02-19,2025-02-19,1134.3404253033998,166.0,809.0,0.0048015267175572,1587.0,103.075,19006.66184666012,146.0,0.0,0.0,871.0,189.0,43.0
02-20,2025-02-20,905.7279822243858,231.0,894.0,0.0048015267175572,1587.0,103.555,19006.66184666012,173.0,0.0,0.0,911.0,249.0,51.0
02-21,2025-02-21,992.1627687059572,349.0,892.0,0.0048015267175572,1046.0,103.93,19006.66184666012,452.0,0.0,0.0,1100.0,394.0,71.0
02-22,2025-02-22,1041.1422932510343,252.0,912.0,0.0048015267175572,1046.0,104.18,19006.66184666012,349.0,0.0,0.0,1270.0,617.0,98.0
02-23,2025-02-23,683.9310310191361,251.0,860.0,0.0048015267175572,1046.0,104.54,19006.66184666012,139.0,0.0,0.0,1340.0,777.0,117.0
02-24,2025-02-24,784.017924722589,216.0,782.0,0.0048015267175572,1046.0,104.775,19006.66184666012,337.0,0.0,0.0,1100.0,835.0,123.0
02-25,2025-02-25,1025.75,220.0,708.0,0.0049141221374045,1046.0,104.995,19006.66184666012,703.0,0.0,0.0,958.0,817.0,121.0
02-26,2025-02-26,1436.6966161421528,219.0,791.0,0.0050267175572518,1046.0,105.39,19006.66184666012,243.0,0.0,0.0,1140.0,851.0,125.0
02-27,2025-02-27,1298.4673857365792,236.0,805.0,0.0051393129770991,1046.0,105.96,19006.66184666012,224.0,0.0,0.0,1180.0,851.0,125.0
02-28,2025-02-28,1047.958493366717,276.0,795.0,0.0052519083969464,1046.0,106.47,19006.66184666012,292.0,0.0,0.0,1070.0,746.0,113.0
03-01,2025-03-01,851.458546835131,275.0,823.0,0.0054770992366411,771.0,106.83,19006.66184666012,226.0,0.0,0.0,1080.0,673.0,105.0
03-02,2025-03-02,455.5067385154166,269.0,835.0,0.0055896946564884,771.0,107.135,19006.66184666012,247.0,0.0,0.0,1180.0,684.0,106.0
03-03,2025-03-03,404.3052209555587,227.0,806.0,0.0057022900763358,771.0,107.22,19006.66184666012,227.0,0.0,0.0,1110.0,607.0,97.0
03-04,2025-03-04,615.8963003828898,177.0,821.0,0.0057022900763358,771.0,107.305,19006.66184666012,294.0,0.0,0.0,1150.0,549.0,90.0
03-05,2025-03-05,580.3475921295683,150.0,786.0,0.0057022900763358,771.0,107.455,19006.66184666012,274.0,0.0,0.0,1140.0,511.0,85.0
03-06,2025-03-06,1094.6152840128675,147.0,858.0,0.0057022900763358,771.0,107.585,19006.66184666012,479.0,0.0,0.0,1110.0,407.0,72.0
03-07,2025-03-07,937.1520240062258,125.0,805.0,0.0057022900763358,771.0,107.88,19006.66184666012,520.0,0.0,0.0,1140.0,515.0,86.0
03-08,2025-03-08,841.701524443232,122.0,861.0,0.0057022900763358,771.0,108.07,19006.66184666012,527.0,0.0,0.0,1220.0,653.0,102.0
03-09,2025-03-09,494.8359565720016,129.0,901.0,0.0057022900763358,771.0,108.22,19006.66184666012,381.0,0.0,0.0,1310.0,807.0,120.0
03-10,2025-03-10,659.6808146106181,118.0,825.0,0.0057022900763358,771.0,108.265,19006.66184666012,480.0,0.0,0.0,1200.0,777.0,117.0
03-11,2025-03-11,798.6960351314132,118.0,857.0,0.0057022900763358,264.0,108.35,19006.66184666012,652.0,0.0,0.0,1120.0,747.0,113.0
03-12,2025-03-12,684.3718480145369,120.0,898.0,0.0057022900763358,264.0,108.42,19006.66184666012,543.0,0.0,0.0,1230.0,829.0,123.0
03-13,2025-03-13,1133.6942789156644,122.0,921.0,0.0057022900763358,264.0,108.485,19006.66184666012,763.0,0.0,0.0,1250.0,807.0,120.0
03-14,2025-03-14,856.3520310797937,130.0,929.0,0.0057022900763358,264.0,108.66,19006.66184666012,600.0,0.0,0.0,1370.0,729.0,111.0
03-15,2025-03-15,697.3324573546035,125.0,910.0,0.0057022900763358,264.0,108.78,19006.66184666012,621.0,0.0,0.0,1370.0,704.0,108.0
03-16,2025-03-16,520.4494002093954,116.0,974.0,0.0057022900763358,264.0,108.83,19006.66184666012,291.0,0.0,0.0,1440.0,778.0,117.0
03-17,2025-03-17,605.4189714096544,116.0,922.0,0.0057022900763358,264.0,108.925,19006.66184666012,436.0,0.0,0.0,1370.0,711.0,109.0
03-18,2025-03-18,1113.967480023486,118.0,974.0,0.0057022900763358,264.0,108.985,19006.66184666012,878.0,0.0,0.0,1320.0,539.0,89.0
03-19,2025-03-19,907.0821939870248,122.0,1020.0,0.0057022900763358,264.0,109.095,19006.66184666012,764.0,0.0,0.0,1560.0,676.0,105.0
03-20,2025-03-20,1020.7095158323692,127.0,1030.0,0.0057022900763358,293.0,109.165,19006.66184666012,823.0,0.0,0.0,1620.0,724.0,111.0
03-21,2025-03-21,1005.0315818275265,116.0,1030.0,0.0057022900763358,293.0,109.255,19006.66184666012,631.0,0.0,0.0,1690.0,755.0,114.0
03-22,2025-03-22,882.0253604626154,131.0,1020.0,0.0057022900763358,293.0,109.435,19006.66184666012,706.0,0.0,0.0,1600.0,798.0,119.0
03-23,2025-03-23,741.1181171502185,217.0,1070.0,0.0057022900763358,293.0,109.495,19006.66184666012,708.0,0.0,0.0,1650.0,953.0,137.0
03-24,2025-03-24,656.98456902708,234.0,1020.0,0.0057786259541984,293.0,109.51,19006.66184666012,480.0,0.0,0.0,1640.0,1060.0,148.0
03-25,2025-03-25,845.864660718154,272.0,963.0,0.005854961832061,293.0,109.6,19006.66184666012,592.0,0.0,0.0,1580.0,1130.0,156.0
03-26,2025-03-26,875.7823068223671,261.0,913.0,0.0059312977099236,293.0,109.72,19006.66184666012,682.0,0.0,0.0,1630.0,1190.0,162.0
03-27,2025-03-27,1283.1141127672129,219.0,892.0,0.0060076335877862,293.0,109.8,19006.66184666012,1045.0,0.0,0.0,1690.0,1170.0,160.0
03-28,2025-03-28,1115.333208489701,213.0,900.0,0.0060839694656488,293.0,109.915,19006.66184666012,966.0,0.0,0.0,1730.0,1210.0,164.0
03-29,2025-03-29,605.2415813910274,222.0,969.0,0.0061603053435114,293.0,109.975,19006.66184666012,661.0,0.0,0.0,1670.0,1090.0,151.0
03-30,2025-03-30,710.2848249273706,199.0,955.0,0.006236641221374,269.0,109.965,19006.66184666012,821.0,0.0,0.0,1670.0,1000.0,142.0
03-31,2025-03-31,710.6195286115307,188.0,844.0,0.0063129770992366,245.0,109.9,19006.66184666012,639.0,0.0,0.0,1520.0,877.0,128.0
04-01,2025-04-01,539.5977030795754,221.0,770.0,0.0063893129770992,245.0,109.94,19006.66184666012,473.0,0.0,0.0,1340.0,639.0,101.0
04-02,2025-04-02,743.0979987324188,233.0,791.0,0.0064656488549618,245.0,109.965,19006.66184666012,904.0,0.0,0.0,1290.0,630.0,100.0
04-03,2025-04-03,804.3883188972034,245.0,809.0,0.0065419847328244,245.0,109.9,19006.66184666012,788.0,0.0,0.0,1360.0,662.0,103.0
04-04,2025-04-04,1181.5456849228822,315.0,798.0,0.0065419847328244,245.0,109.9,19006.66184666012,954.0,0.0,0.0,1440.0,703.0,108.0
04-05,2025-04-05,878.7743356540542,296.0,749.0,0.0065419847328244,245.0,109.995,19006.66184666012,751.0,0.0,0.0,1410.0,686.0,106.0
04-06,2025-04-06,1525.1390766145707,277.0,784.0,0.0065419847328244,245.0,110.065,19006.66184666012,1180.0,0.0,0.0,1510.0,827.0,122.0
04-07,2025-04-07,1684.4251770773578,348.0,932.0,0.0065419847328244,245.0,110.205,19006.66184666012,1110.0,0.0,0.0,1810.0,1030.0,145.0
04-08,2025-04-08,1832.9176501347936,312.0,1050.0,0.0065419847328244,245.0,110.475,19006.66184666012,1358.0,0.0,0.0,2030.0,1250.0,168.0
04-09,2025-04-09,1493.5134060086066,264.0,1060.0,0.0065419847328244,245.0,110.69,19006.66184666012,1438.0,0.0,0.0,2280.0,1420.0,186.0
04-10,2025-04-10,1545.2212153919477,322.0,932.0,0.0065419847328244,245.0,110.7,19006.66184666012,1730.0,0.0,0.0,2150.0,1400.0,184.0
04-11,2025-04-11,1586.1270961626772,294.0,973.0,0.0065419847328244,260.0,110.615,19006.66184666012,1883.0,0.0,0.0,2240.0,1350.0,179.0
04-12,2025-04-12,1591.4319230886356,218.0,1160.0,0.0065419847328244,260.0,110.485,19006.66184666012,2010.0,0.0,0.0,2560.0,1320.0,176.0
04-13,2025-04-13,1449.2947501635792,195.0,1190.0,0.0065419847328244,260.0,110.325,19006.66184666012,1923.0,0.0,0.0,2640.0,1610.0,206.0
04-14,2025-04-14,1777.7458691750442,172.0,1080.0,0.0065419847328244,260.0,110.08,19006.66184666012,2000.0,0.0,0.0,2570.0,1510.0,196.0
04-15,2025-04-15,1654.9665341757466,167.0,1130.0,0.0065419847328244,260.0,109.985,19006.66184666012,2010.0,0.0,0.0,2510.0,1440.0,188.0
04-16,2025-04-16,1342.7772570831337,231.0,1150.0,0.0065419847328244,260.0,109.835,19006.66184666012,1990.0,0.0,0.0,2560.0,1450.0,190.0
04-17,2025-04-17,1217.1483829127042,226.0,1160.0,0.0065419847328244,260.0,109.545,19006.66184666012,2005.0,0.0,0.0,2630.0,1630.0,208.0
04-18,2025-04-18,1035.796166143029,243.0,1180.0,0.0065419847328244,260.0,109.175,19006.66184666012,2023.0,0.0,0.0,2650.0,1680.0,213.0
04-19,2025-04-19,1188.3417572733715,212.0,1160.0,0.0065419847328244,260.0,108.74,19006.66184666012,1898.0,0.0,0.0,2640.0,1680.0,213.0
04-20,2025-04-20,1162.507938263309,173.0,1170.0,0.0065419847328244,260.0,108.4,19006.66184666012,1853.0,0.0,0.0,2610.0,1690.0,214.0
04-21,2025-04-21,1807.422447140712,174.0,1110.0,0.0065419847328244,139.0,108.07,19006.66184666012,2035.0,0.0,0.0,2560.0,1730.0,218.0
04-22,2025-04-22,1379.765951155611,163.0,1160.0,0.0065419847328244,139.0,108.0,19006.66184666012,1780.0,0.0,0.0,2540.0,1730.0,218.0
04-23,2025-04-23,1583.4556052169862,133.0,1150.0,0.0065419847328244,139.0,107.8,19006.66184666012,2031.0,0.0,0.0,2530.0,1680.0,213.0
04-24,2025-04-24,1514.1337835777597,145.0,1150.0,0.0067343511450381,139.0,107.56,19006.66184666012,1950.0,0.0,0.0,2610.0,1750.0,220.0
04-25,2025-04-25,1417.0449016884331,143.0,1140.0,0.0069267175572518,139.0,107.38,19006.66184666012,2050.0,0.0,0.0,2600.0,1750.0,220.0
04-26,2025-04-26,1440.7641427904098,125.0,1140.0,0.0071190839694656,139.0,107.1,19006.66184666012,2050.0,0.0,0.0,2630.0,1690.0,214.0
04-27,2025-04-27,1505.3230216295983,146.0,1160.0,0.0073114503816793,139.0,106.815,19006.66184666012,2045.0,0.0,0.0,2560.0,1610.0,206.0
04-28,2025-04-28,1488.516373443356,341.0,1290.0,0.0075038167938931,139.0,106.59,19006.66184666012,2060.0,0.0,0.0,2790.0,1650.0,210.0
04-29,2025-04-29,1483.1763803952326,417.0,1370.0,0.0076961832061068,139.0,106.28,19006.66184666012,2065.0,0.0,0.0,3010.0,1820.0,227.0
04-30,2025-04-30,1091.1284194667098,373.0,1380.0,0.0078885496183205,233.0,106.03,19006.66184666012,2013.0,0.0,0.0,3170.0,1890.0,234.0
05-01,2025-05-01,1122.3143211740717,447.0,1240.0,0.0080809160305343,233.0,105.62,19006.66184666012,2075.0,0.0,0.0,3070.0,2100.0,255.0
05-02,2025-05-02,1569.353388233768,373.0,1160.0,0.008273282442748,233.0,105.11,19006.66184666012,2080.0,0.0,0.0,2890.0,1990.0,244.0
05-03,2025-05-03,1633.0412635541677,240.0,1270.0,0.0084656488549618,233.0,104.865,19006.66184666012,2085.0,0.0,0.0,2910.0,1980.0,243.0
05-04,2025-05-04,1727.290323387375,168.0,1510.0,0.0084656488549618,233.0,104.65,19006.66184666012,2090.0,0.0,0.0,3240.0,2090.0,254.0
05-05,2025-05-05,1438.2734824438987,173.0,1420.0,0.0084656488549618,233.0,104.495,19006.66184666012,2038.0,0.0,0.0,3180.0,2200.0,265.0
05-06,2025-05-06,1451.8426512950964,190.0,1460.0,0.0084656488549618,233.0,104.19,19006.66184666012,2095.0,0.0,0.0,3140.0,2090.0,254.0
05-07,2025-05-07,1426.4497769250972,222.0,1470.0,0.0084656488549618,233.0,103.9,19006.66184666012,1980.0,0.0,0.0,3190.0,2150.0,260.0
05-08,2025-05-08,1685.932326511802,233.0,1450.0,0.0084656488549618,233.0,103.595,19006.66184666012,2110.0,0.0,0.0,3180.0,2180.0,263.0
05-09,2025-05-09,1359.368396781217,181.0,1440.0,0.0084656488549618,233.0,103.4,19006.66184666012,1945.0,0.0,0.0,3210.0,2150.0,260.0
05-10,2025-05-10,1334.332188975097,159.0,1450.0,0.0084656488549618,252.0,103.125,19006.66184666012,2110.0,0.0,0.0,3190.0,2090.0,254.0
05-11,2025-05-11,981.5167813891272,137.0,1430.0,0.0084656488549618,252.0,102.76,19006.66184666012,2115.0,0.0,0.0,3170.0,2060.0,251.0
05-12,2025-05-12,1408.997840485417,136.0,1380.0,0.0084656488549618,252.0,102.165,19006.66184666012,2050.0,0.0,0.0,3070.0,1980.0,243.0
05-13,2025-05-13,1243.211125650701,136.0,1430.0,0.0084656488549618,252.0,101.845,19006.66184666012,2130.0,0.0,0.0,3050.0,1860.0,231.0
05-14,2025-05-14,829.0770373055095,178.0,1390.0,0.0084656488549618,252.0,101.425,19006.66184666012,2100.0,0.0,0.0,3100.0,1970.0,242.0
05-15,2025-05-15,746.635970125241,126.0,1340.0,0.0084656488549618,252.0,100.785,19006.66184666012,2163.0,0.0,0.0,3020.0,1930.0,238.0
05-16,2025-05-16,920.0047807725388,113.0,1260.0,0.0084656488549618,252.0,100.045,19006.66184666012,2303.0,0.0,0.0,2920.0,1880.0,233.0
05-17,2025-05-17,997.8859706597513,103.0,1210.0,0.0084656488549618,252.0,99.345,19006.66184666012,2458.0,0.0,0.0,2930.0,1900.0,235.0
05-18,2025-05-18,1003.75,117.0,1320.0,0.0084656488549618,252.0,98.6,19006.66184666012,2448.0,0.0,0.0,3060.0,2030.0,248.0
05-19,2025-05-19,664.6405027709118,110.0,1400.0,0.0084656488549618,252.0,97.57,19006.66184666012,2433.0,0.0,0.0,3210.0,2140.0,259.0
05-20,2025-05-20,1278.8911024075155,99.4,1450.0,0.0084656488549618,252.0,96.62,19006.66184666012,2435.0,0.0,0.0,3270.0,2240.0,269.0
05-21,2025-05-21,1360.3983948430516,94.3,1380.0,0.0084656488549618,393.0,95.985,19006.66184666012,2228.0,0.0,0.0,3240.0,2300.0,274.0
05-22,2025-05-22,1143.8911472731356,102.0,1430.0,0.0084656488549618,393.0,95.54,19006.66184666012,1705.0,0.0,0.0,3070.0,2180.0,263.0
05-23,2025-05-23,1477.7141263344538,135.0,1340.0,0.0084656488549618,393.0,95.225,19006.66184666012,1805.0,0.0,0.0,3060.0,2110.0,256.0
05-24,2025-05-24,1230.8616536394911,128.0,1170.0,0.0084656488549618,393.0,95.075,19006.66184666012,1793.0,0.0,0.0,2700.0,1890.0,234.0
05-25,2025-05-25,1159.6944880455203,118.0,909.0,0.008430534351145,393.0,94.735,19006.66184666012,1413.0,0.0,0.0,2360.0,1670.0,212.0
05-26,2025-05-26,1155.9454584435723,118.0,777.0,0.0083954198473282,393.0,94.57,19006.66184666012,1334.0,0.0,0.0,1780.0,1090.0,152.0
05-27,2025-05-27,1608.2795828366377,143.0,794.0,0.0083603053435114,393.0,94.495,19006.66184666012,2047.0,0.0,0.0,1750.0,931.0,134.0
05-28,2025-05-28,1258.8043498541897,158.0,866.0,0.0083251908396946,393.0,94.27,19006.66184666012,1868.0,0.0,0.0,2130.0,1210.0,165.0
05-29,2025-05-29,1372.8333333333333,193.0,958.0,0.0082900763358778,393.0,93.95,19006.66184666012,2208.0,0.0,0.0,2230.0,1340.0,178.0
05-30,2025-05-30,2151.6666666666665,177.0,1000.0,0.008254961832061,393.0,93.815,19006.66184666012,2203.0,0.0,0.0,2400.0,1450.0,190.0
05-31,2025-05-31,1895.428571428572,170.0,1000.0,0.0082198473282442,872.0,94.0,19006.66184666012,1695.0,0.0,0.0,2430.0,1580.0,203.0
06-01,2025-06-01,1508.3333333333333,219.0,932.0,0.0081847328244274,872.0,94.04,19006.66184666012,1678.0,0.0,0.0,2290.0,1570.0,202.0
06-02,2025-06-02,952.5,228.0,879.0,0.0081496183206106,872.0,93.59,19006.66184666012,2757.0,0.0,0.0,2220.0,1440.0,189.0
06-03,2025-06-03,1617.5,171.0,864.0,0.0081145038167938,872.0,93.305,19006.66184666012,1839.0,0.0,0.0,2130.0,1430.0,188.0
06-04,2025-06-04,1856.75,110.0,937.0,0.0081145038167938,872.0,93.14,19006.66184666012,2089.0,0.0,0.0,2180.0,1370.0,182.0
06-05,2025-06-05,1443.341705512092,99.7,979.0,0.0081145038167938,872.0,92.85,19006.66184666012,2015.0,0.0,0.0,2390.0,1490.0,194.0
06-06,2025-06-06,1683.1630663299743,115.0,953.0,0.0081145038167938,872.0,92.46,19006.66184666012,1656.0,0.0,0.0,2350.0,1500.0,195.0
06-07,2025-06-07,1752.591172172836,254.0,927.0,0.0081145038167938,872.0,92.445,19006.66184666012,1638.0,0.0,0.0,2160.0,1300.0,174.0
06-08,2025-06-08,1291.6666666666667,328.0,1140.0,0.0081145038167938,872.0,92.535,19006.66184666012,1157.0,0.0,0.0,2240.0,1240.0,168.0
06-09,2025-06-09,856.6666666666666,464.0,1280.0,0.0081145038167938,872.0,92.025,19006.66184666012,1972.0,0.0,0.0,2430.0,1310.0,175.0
06-10,2025-06-10,2052.5,482.0,1290.0,0.0081145038167938,872.0,91.685,19006.66184666012,2079.0,0.0,0.0,2910.0,1610.0,206.0
06-11,2025-06-11,2335.0,831.0,1450.0,0.0081145038167938,945.0,92.075,19006.66184666012,1663.0,0.0,0.0,3120.0,1930.0,238.0
06-12,2025-06-12,1058.3333333333333,1350.0,1580.0,0.0081145038167938,945.0,92.06,19006.66184666012,1611.0,0.0,0.0,3420.0,2170.0,262.0
06-13,2025-06-13,808.6881826276339,1070.0,1600.0,0.0081145038167938,945.0,91.6,19006.66184666012,1625.0,0.0,0.0,3750.0,2640.0,307.0
06-14,2025-06-14,130.93911761022864,616.0,1540.0,0.0081145038167938,945.0,91.085,19006.66184666012,1111.0,0.0,0.0,3660.0,2690.0,311.0
06-15,2025-06-15,202.71867449610804,534.0,1220.0,0.0081145038167938,945.0,90.475,19006.66184666012,1212.0,0.0,0.0,3050.0,2270.0,271.0
06-16,2025-06-16,347.1887609008179,390.0,1090.0,0.0081145038167938,945.0,89.945,19006.66184666012,1600.0,0.0,0.0,2500.0,1810.0,226.0
06-17,2025-06-17,1929.1666666666667,347.0,1220.0,0.0081145038167938,945.0,89.13,19006.66184666012,1728.0,0.0,0.0,2710.0,1730.0,218.0
06-18,2025-06-18,1469.9440156180829,359.0,1440.0,0.0081145038167938,945.0,88.95,19006.66184666012,1641.0,0.0,0.0,2900.0,1860.0,231.0
06-19,2025-06-19,1277.6236114370945,578.0,1620.0,0.0081145038167938,945.0,88.86500000000001,19006.66184666012,1809.0,0.0,0.0,3170.0,2030.0,248.0
06-20,2025-06-20,1924.632051751733,529.0,1670.0,0.0081145038167938,984.0,88.56,19006.66184666012,2293.0,0.0,0.0,3590.0,2220.0,267.0
06-21,2025-06-21,1995.349099659032,484.0,1660.0,0.0081145038167938,984.0,88.31,19006.66184666012,2252.0,0.0,0.0,3830.0,2500.0,294.0
06-22,2025-06-22,897.0000787158883,457.0,1510.0,0.0081145038167938,984.0,88.13499999999999,19006.66184666012,1303.0,0.0,0.0,3580.0,2350.0,280.0
06-23,2025-06-23,471.4777445951268,513.0,1330.0,0.0081145038167938,984.0,88.025,19006.66184666012,1248.0,0.0,0.0,2900.0,1960.0,241.0
06-24,2025-06-24,413.5914274855391,412.0,1440.0,0.0081145038167938,984.0,87.50999999999999,19006.66184666012,1351.0,0.0,0.0,2830.0,1680.0,213.0
06-25,2025-06-25,370.7142857142857,421.0,1450.0,0.0081087786259541,984.0,86.935,19006.66184666012,1260.0,0.0,0.0,2990.0,1850.0,230.0
06-26,2025-06-26,516.6666666666666,487.0,1350.0,0.0081030534351144,984.0,86.13499999999999,19006.66184666012,1389.0,0.0,0.0,2840.0,1830.0,228.0
06-27,2025-06-27,2522.5233029399524,492.0,1280.0,0.0080973282442747,984.0,85.8,19006.66184666012,1448.0,0.0,0.0,2810.0,1790.0,224.0
06-28,2025-06-28,1671.6723790965125,421.0,1260.0,0.008091603053435,984.0,86.59,19006.66184666012,1629.0,0.0,0.0,2760.0,1700.0,215.0
06-29,2025-06-29,1050.0,556.0,1490.0,0.0080858778625953,984.0,86.57499999999999,19006.66184666012,742.0,0.0,0.0,2930.0,1800.0,225.0
06-30,2025-06-30,327.5,664.0,1220.0,0.0080801526717556,802.0,86.565,19006.66184666012,1473.0,0.0,0.0,2590.0,1760.0,221.0
07-01,2025-07-01,850.0,564.0,1310.0,0.0080744274809159,802.0,85.575,19006.66184666012,1564.0,0.0,0.0,2820.0,1710.0,216.0
07-02,2025-07-02,1055.0,700.0,1470.0,0.0080687022900763,802.0,84.78,19006.66184666012,1988.0,0.0,0.0,3190.0,1990.0,244.0
07-03,2025-07-03,1090.0,624.0,1560.0,0.0080687022900763,802.0,84.2,19006.66184666012,1727.0,0.0,0.0,3580.0,2310.0,276.0
07-04,2025-07-04,2760.0,731.0,1620.0,0.0080687022900763,802.0,84.41,19006.66184666012,1270.0,0.0,0.0,3470.0,2350.0,279.0
07-05,2025-07-05,3342.0548494949785,699.0,1660.0,0.0080687022900763,802.0,85.935,19006.66184666012,539.0,0.0,0.0,3240.0,2140.0,259.0
07-06,2025-07-06,3281.4736064657595,683.0,2070.0,0.0080687022900763,802.0,87.66,19006.66184666012,681.0,0.0,0.0,3370.0,1980.0,243.0
07-07,2025-07-07,3211.415851965723,511.0,1710.0,0.0080687022900763,802.0,89.355,19006.66184666012,855.0,0.0,0.0,3310.0,2210.0,266.0
07-08,2025-07-08,2705.0,480.0,1790.0,0.0080687022900763,802.0,90.83,19006.66184666012,1228.0,0.0,0.0,3100.0,1870.0,232.0
07-09,2025-07-09,2596.6666666666665,567.0,1860.0,0.0080687022900763,802.0,91.42,19006.66184666012,1305.0,0.0,0.0,3410.0,2110.0,256.0
07-10,2025-07-10,2036.6666666666667,617.0,1700.0,0.0080687022900763,425.0,91.9,19006.66184666012,1658.0,0.0,0.0,3460.0,2290.0,274.0
07-11,2025-07-11,1651.6666666666667,741.0,1820.0,0.0080687022900763,425.0,91.92,19006.66184666012,1596.0,0.0,0.0,3640.0,2380.0,282.0
07-12,2025-07-12,2604.1666666666665,866.0,1800.0,0.0080687022900763,425.0,92.435,19006.66184666012,971.0,0.0,0.0,3690.0,2540.0,297.0
07-13,2025-07-13,1970.0,843.0,1780.0,0.0080687022900763,425.0,93.295,19006.66184666012,1046.0,0.0,0.0,3550.0,2520.0,296.0
